,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_methoxy,fr_nitrile,fr_para_hydroxylation,fr_thiophene,fr_unbrch_alkane
O=C(O)C1CCCCC1,10.354351851851852,-0.6021296296296292,10.354351851851852,0.02893518518518534,0.5826262077268317,128.17100000000002,116.07499999999997,128.083729624,52.0,0.3059871426954671,-0.4810264618631636,0.4810264618631636,0.3059871426954671,1.2222222222222223,1.7777777777777777,2.111111111111111,16.366467482936702,9.895221300486217,2.187258604793927,-2.158015071328815,2.226402413433815,-2.1572827243014236,5.694335769594429,-0.14225808996260883,2.3121915335681975,103.48377837619049,6.69023444431199,5.468346061086184,5.468346061086184,4.304530452640311,3.5329026585044496,3.5329026585044496,2.673171534016989,2.673171534016989,1.9544125680242608,1.9544125680242608,1.3495392520869385,1.3495392520869385,-0.53,129.22533870330605,6.588063754427392,2.852566645594043,1.6989023562471834,54.87882841291976,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,19.26246486877803,12.841643245852019,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,32.10410811463005,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,5.917906046161393,0.0,25.683286491704038,6.4208216229260096,0.0,0.0,0.0,5.106527394840706,0.0,0.0,10.354351851851852,8.53824074074074,0.0,-0.6310648148148146,0.0,5.238472222222222,0.0,0.0,0.8571428571428571,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.6513,34.21079999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C1CCCCC1,10.354351851851852,-0.6021296296296292,10.354351851851852,0.02893518518518534,0.5826262077268317,128.17100000000002,116.07499999999997,128.083729624,52.0,0.3059871426954671,-0.4810264618631636,0.4810264618631636,0.3059871426954671,1.2222222222222223,1.7777777777777777,2.111111111111111,16.366467482936702,9.895221300486217,2.187258604793927,-2.158015071328815,2.226402413433815,-2.1572827243014236,5.694335769594429,-0.14225808996260883,2.3121915335681975,103.48377837619049,6.69023444431199,5.468346061086184,5.468346061086184,4.304530452640311,3.5329026585044496,3.5329026585044496,2.673171534016989,2.673171534016989,1.9544125680242608,1.9544125680242608,1.3495392520869385,1.3495392520869385,-0.53,129.22533870330605,6.588063754427392,2.852566645594043,1.6989023562471834,54.87882841291976,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,19.26246486877803,12.841643245852019,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,32.10410811463005,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,5.917906046161393,0.0,25.683286491704038,6.4208216229260096,0.0,0.0,0.0,5.106527394840706,0.0,0.0,10.354351851851852,8.53824074074074,0.0,-0.6310648148148146,0.0,5.238472222222222,0.0,0.0,0.8571428571428571,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.6513,34.21079999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(CC)C(=O)O,10.161574074074075,-0.6712962962962961,10.161574074074075,0.12962962962962998,0.6064010060918424,116.15999999999998,104.06399999999998,116.083729624,48.0,0.30596580462424877,-0.4810267167108486,0.4810267167108486,0.30596580462424877,1.5,1.875,1.875,16.366436061899215,10.050020570634398,2.097265919553233,-2.0208735877696737,2.0517984792632324,-2.0987419585326927,5.691799931905811,-0.14141245195595292,3.5208600674451374,74.59772060569361,6.568914100752346,5.347025717526542,5.347025717526542,3.7187440150134057,2.9471162208775445,2.9471162208775445,1.8516576739752684,1.8516576739752684,1.3348394121552107,1.3348394121552107,0.637915987096535,0.637915987096535,-0.53,47.19725257297226,7.470000000000001,3.4692670369115906,1.958669537588103,49.519717452052355,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.847474399381248,12.841643245852019,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,26.689117645233267,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,5.917906046161393,0.0,12.841643245852019,0.0,0.0,13.847474399381248,0.0,5.106527394840706,0.0,0.0,10.161574074074075,8.37324074074074,0.0,-0.800925925925926,0.0,1.4837962962962963,3.7823148148148147,0.0,0.8333333333333334,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.5072,31.707799999999985,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(CC)C(=O)O,10.161574074074075,-0.6712962962962961,10.161574074074075,0.12962962962962998,0.6064010060918424,116.15999999999998,104.06399999999998,116.083729624,48.0,0.30596580462424877,-0.4810267167108486,0.4810267167108486,0.30596580462424877,1.5,1.875,1.875,16.366436061899215,10.050020570634398,2.097265919553233,-2.0208735877696737,2.0517984792632324,-2.0987419585326927,5.691799931905811,-0.14141245195595292,3.5208600674451374,74.59772060569361,6.568914100752346,5.347025717526542,5.347025717526542,3.7187440150134057,2.9471162208775445,2.9471162208775445,1.8516576739752684,1.8516576739752684,1.3348394121552107,1.3348394121552107,0.637915987096535,0.637915987096535,-0.53,47.19725257297226,7.470000000000001,3.4692670369115906,1.958669537588103,49.519717452052355,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,13.847474399381248,12.841643245852019,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,26.689117645233267,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,5.917906046161393,0.0,12.841643245852019,0.0,0.0,13.847474399381248,0.0,5.106527394840706,0.0,0.0,10.161574074074075,8.37324074074074,0.0,-0.800925925925926,0.0,1.4837962962962963,3.7823148148148147,0.0,0.8333333333333334,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.5072,31.707799999999985,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(CCC)C(=O)O,10.479351851851852,-0.6354629629629629,10.479351851851852,0.10185185185185186,0.6423719745530849,144.214,128.08599999999998,144.115029752,60.0,0.3059867788595576,-0.4810264638850934,0.4810264638850934,0.3059867788595576,1.3,1.7,1.9,16.366455873707082,9.988437140019894,2.1327298391200378,-2.0726526499281097,2.122093356817526,-2.1208131176447016,5.692965530989302,-0.14176047208696138,3.6095780526829473,93.43071362054202,7.983127663125442,6.7612392798996375,6.7612392798996375,4.718744015013407,3.9471162208775445,3.9471162208775445,2.612511362237168,2.612511362237168,1.6235145467500236,1.6235145467500236,1.0882115674274206,1.0882115674274206,-0.53,134.88790460158438,9.47,5.270170381876186,3.4868174048208713,62.24960168084558,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.689117645233267,12.841643245852019,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,39.53076089108528,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,5.917906046161393,0.0,25.683286491704038,0.0,0.0,13.847474399381248,0.0,5.106527394840706,0.0,0.0,10.479351851851852,8.635462962962963,0.0,-0.7373148148148148,0.0,3.583611111111111,4.038888888888889,0.0,0.875,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,2.2874,40.94180000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(CCC)C(=O)O,10.479351851851852,-0.6354629629629629,10.479351851851852,0.10185185185185186,0.6423719745530849,144.214,128.08599999999998,144.115029752,60.0,0.3059867788595576,-0.4810264638850934,0.4810264638850934,0.3059867788595576,1.3,1.7,1.9,16.366455873707082,9.988437140019894,2.1327298391200378,-2.0726526499281097,2.122093356817526,-2.1208131176447016,5.692965530989302,-0.14176047208696138,3.6095780526829473,93.43071362054202,7.983127663125442,6.7612392798996375,6.7612392798996375,4.718744015013407,3.9471162208775445,3.9471162208775445,2.612511362237168,2.612511362237168,1.6235145467500236,1.6235145467500236,1.0882115674274206,1.0882115674274206,-0.53,134.88790460158438,9.47,5.270170381876186,3.4868174048208713,62.24960168084558,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.689117645233267,12.841643245852019,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,39.53076089108528,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,5.917906046161393,0.0,25.683286491704038,0.0,0.0,13.847474399381248,0.0,5.106527394840706,0.0,0.0,10.479351851851852,8.635462962962963,0.0,-0.7373148148148148,0.0,3.583611111111111,4.038888888888889,0.0,0.875,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,2.2874,40.94180000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(CCC)C(=O)O,10.479351851851852,-0.6354629629629629,10.479351851851852,0.10185185185185186,0.6423719745530849,144.214,128.08599999999998,144.115029752,60.0,0.3059867788595576,-0.4810264638850934,0.4810264638850934,0.3059867788595576,1.3,1.7,1.9,16.366455873707082,9.988437140019894,2.1327298391200378,-2.0726526499281097,2.122093356817526,-2.1208131176447016,5.692965530989302,-0.14176047208696138,3.6095780526829473,93.43071362054202,7.983127663125442,6.7612392798996375,6.7612392798996375,4.718744015013407,3.9471162208775445,3.9471162208775445,2.612511362237168,2.612511362237168,1.6235145467500236,1.6235145467500236,1.0882115674274206,1.0882115674274206,-0.53,134.88790460158438,9.47,5.270170381876186,3.4868174048208713,62.24960168084558,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.689117645233267,12.841643245852019,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,39.53076089108528,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,5.917906046161393,0.0,25.683286491704038,0.0,0.0,13.847474399381248,0.0,5.106527394840706,0.0,0.0,10.479351851851852,8.635462962962963,0.0,-0.7373148148148148,0.0,3.583611111111111,4.038888888888889,0.0,0.875,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,2.2874,40.94180000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)C(=O)O,10.020833333333332,-0.756944444444444,10.020833333333332,0.5833333333333333,0.4972293513612655,102.13299999999998,92.05299999999998,102.06807956,42.0,0.3082795074066913,-0.4808445083134276,0.4808445083134276,0.3082795074066913,1.4285714285714286,1.5714285714285714,1.5714285714285714,16.367652391862208,9.97786985170488,2.1824978238735775,-2.082683215503195,2.1067193709518928,-2.178325247306331,5.7237731511066645,-0.14536299936195388,3.7911184170869663,78.57116899294724,6.077350269189626,4.8554618859638214,4.8554618859638214,2.943375672974064,2.1777309429819103,2.1777309429819103,2.555152564408483,2.555152564408483,0.6415964144728658,0.6415964144728658,0.0,0.0,-0.53,17.086166327180322,6.47,1.5234757718400516,2.2012614259597805,43.154775337655764,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,20.771211599071872,0.0,5.41499046939678,9.901064578912528,5.969305287951849,0.0,0.0,5.41499046939678,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.41499046939678,20.771211599071872,0.0,0.0,0.0,37.3,11.384295757348628,4.794537184071822,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,5.106527394840706,0.0,0.0,10.020833333333332,8.25,-0.5833333333333333,-0.756944444444444,0.0,0.0,4.986111111111111,0.0,0.8,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.1171,27.090799999999987,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)C(=O)O,10.020833333333332,-0.756944444444444,10.020833333333332,0.5833333333333333,0.4972293513612655,102.13299999999998,92.05299999999998,102.06807956,42.0,0.3082795074066913,-0.4808445083134276,0.4808445083134276,0.3082795074066913,1.4285714285714286,1.5714285714285714,1.5714285714285714,16.367652391862208,9.97786985170488,2.1824978238735775,-2.082683215503195,2.1067193709518928,-2.178325247306331,5.7237731511066645,-0.14536299936195388,3.7911184170869663,78.57116899294724,6.077350269189626,4.8554618859638214,4.8554618859638214,2.943375672974064,2.1777309429819103,2.1777309429819103,2.555152564408483,2.555152564408483,0.6415964144728658,0.6415964144728658,0.0,0.0,-0.53,17.086166327180322,6.47,1.5234757718400516,2.2012614259597805,43.154775337655764,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,20.771211599071872,0.0,5.41499046939678,9.901064578912528,5.969305287951849,0.0,0.0,5.41499046939678,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.41499046939678,20.771211599071872,0.0,0.0,0.0,37.3,11.384295757348628,4.794537184071822,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,5.106527394840706,0.0,0.0,10.020833333333332,8.25,-0.5833333333333333,-0.756944444444444,0.0,0.0,4.986111111111111,0.0,0.8,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.1171,27.090799999999987,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)C(=O)O,10.020833333333332,-0.756944444444444,10.020833333333332,0.5833333333333333,0.4972293513612655,102.13299999999998,92.05299999999998,102.06807956,42.0,0.3082795074066913,-0.4808445083134276,0.4808445083134276,0.3082795074066913,1.4285714285714286,1.5714285714285714,1.5714285714285714,16.367652391862208,9.97786985170488,2.1824978238735775,-2.082683215503195,2.1067193709518928,-2.178325247306331,5.7237731511066645,-0.14536299936195388,3.7911184170869663,78.57116899294724,6.077350269189626,4.8554618859638214,4.8554618859638214,2.943375672974064,2.1777309429819103,2.1777309429819103,2.555152564408483,2.555152564408483,0.6415964144728658,0.6415964144728658,0.0,0.0,-0.53,17.086166327180322,6.47,1.5234757718400516,2.2012614259597805,43.154775337655764,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,20.771211599071872,0.0,5.41499046939678,9.901064578912528,5.969305287951849,0.0,0.0,5.41499046939678,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.41499046939678,20.771211599071872,0.0,0.0,0.0,37.3,11.384295757348628,4.794537184071822,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,5.106527394840706,0.0,0.0,10.020833333333332,8.25,-0.5833333333333333,-0.756944444444444,0.0,0.0,4.986111111111111,0.0,0.8,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.1171,27.090799999999987,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C(=O)O)c1ccccc1,10.499726001511716,-0.7812962962962959,10.499726001511716,0.40629629629629704,0.6983723420567253,150.177,140.09699999999998,150.06807956,58.0,0.31018534881326687,-0.4807885019328973,0.4807885019328973,0.31018534881326687,1.3636363636363635,1.9090909090909092,2.3636363636363638,16.36639892392824,10.021185890289381,2.1111921078124527,-2.0367101291505154,2.130279536881851,-2.0610541091237993,5.7489359204698065,-0.13786006347895605,2.851177890164404,240.9994627262031,8.267584713501616,6.319563501101578,6.319563501101578,5.215214055163271,3.493115083884122,3.493115083884122,2.4706091069988587,2.4706091069988587,1.6699983540188565,1.6699983540188565,0.8842910343876307,0.8842910343876307,-1.31,335.4793897870248,7.793199174406604,3.191164645691246,1.802305551397824,65.48198531492656,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.33183534230805,12.487188691387619,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,0.0,12.841643245852017,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,18.405094737549014,30.33183534230805,0.0,0.0,37.3,11.887211334113243,4.794537184071822,0.0,0.0,5.563451491696996,0.0,6.923737199690624,30.33183534230805,0.0,5.106527394840706,0.0,0.0,10.499726001511716,8.635428949357522,0.8472222222222225,-1.187592592592593,9.193641345427059,0.0,1.6782407407407407,0.0,0.2222222222222222,11.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.8747,42.492800000000024,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C(=O)O)c1ccccc1,10.499726001511716,-0.7812962962962959,10.499726001511716,0.40629629629629704,0.6983723420567253,150.177,140.09699999999998,150.06807956,58.0,0.31018534881326687,-0.4807885019328973,0.4807885019328973,0.31018534881326687,1.3636363636363635,1.9090909090909092,2.3636363636363638,16.36639892392824,10.021185890289381,2.1111921078124527,-2.0367101291505154,2.130279536881851,-2.0610541091237993,5.7489359204698065,-0.13786006347895605,2.851177890164404,240.9994627262031,8.267584713501616,6.319563501101578,6.319563501101578,5.215214055163271,3.493115083884122,3.493115083884122,2.4706091069988587,2.4706091069988587,1.6699983540188565,1.6699983540188565,0.8842910343876307,0.8842910343876307,-1.31,335.4793897870248,7.793199174406604,3.191164645691246,1.802305551397824,65.48198531492656,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.33183534230805,12.487188691387619,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,0.0,12.841643245852017,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,18.405094737549014,30.33183534230805,0.0,0.0,37.3,11.887211334113243,4.794537184071822,0.0,0.0,5.563451491696996,0.0,6.923737199690624,30.33183534230805,0.0,5.106527394840706,0.0,0.0,10.499726001511716,8.635428949357522,0.8472222222222225,-1.187592592592593,9.193641345427059,0.0,1.6782407407407407,0.0,0.2222222222222222,11.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.8747,42.492800000000024,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C(=O)O)c1ccccc1,10.499726001511716,-0.7812962962962959,10.499726001511716,0.40629629629629704,0.6983723420567253,150.177,140.09699999999998,150.06807956,58.0,0.31018534881326687,-0.4807885019328973,0.4807885019328973,0.31018534881326687,1.3636363636363635,1.9090909090909092,2.3636363636363638,16.36639892392824,10.021185890289381,2.1111921078124527,-2.0367101291505154,2.130279536881851,-2.0610541091237993,5.7489359204698065,-0.13786006347895605,2.851177890164404,240.9994627262031,8.267584713501616,6.319563501101578,6.319563501101578,5.215214055163271,3.493115083884122,3.493115083884122,2.4706091069988587,2.4706091069988587,1.6699983540188565,1.6699983540188565,0.8842910343876307,0.8842910343876307,-1.31,335.4793897870248,7.793199174406604,3.191164645691246,1.802305551397824,65.48198531492656,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.33183534230805,12.487188691387619,0.0,5.917906046161393,9.901064578912528,5.969305287951849,0.0,0.0,0.0,12.841643245852017,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,18.405094737549014,30.33183534230805,0.0,0.0,37.3,11.887211334113243,4.794537184071822,0.0,0.0,5.563451491696996,0.0,6.923737199690624,30.33183534230805,0.0,5.106527394840706,0.0,0.0,10.499726001511716,8.635428949357522,0.8472222222222225,-1.187592592592593,9.193641345427059,0.0,1.6782407407407407,0.0,0.2222222222222222,11.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.8747,42.492800000000024,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C12CC3CC(CC(C3)C1)C2,11.252916666666666,-0.5077777777777774,11.252916666666666,0.28298611111111116,0.6718396789284883,180.24699999999999,164.11899999999997,180.115029752,72.0,0.3091592884443339,-0.4808213216267683,0.4808213216267683,0.3091592884443339,1.0,1.3846153846153846,1.6923076923076923,16.36807293379286,9.494784194554226,2.542498998746378,-2.541264115456223,2.5947141326186136,-2.4943520914898123,5.748776136228989,-0.1641043489535652,1.9530455459772458,221.53168113250698,9.05204176387779,7.830153380651986,7.830153380651986,6.178270458928655,5.4126257289365,5.4126257289365,5.503038078534052,5.503038078534052,4.491914200875512,4.491914200875512,4.372576909628008,4.372576909628008,-0.53,1242.9593431333992,7.835310780496214,2.2826041475859915,0.9756606704973886,78.32693456344774,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,56.27864787604024,0.0,5.41499046939678,9.901064578912528,5.969305287951849,0.0,0.0,23.16870860788096,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,23.16870860788096,38.524929737556064,0.0,0.0,0.0,37.3,5.969305287951849,9.901064578912528,5.41499046939678,0.0,37.016183007262214,19.26246486877803,0.0,0.0,0.0,0.0,0.0,0.0,11.252916666666666,9.278749999999999,-0.28298611111111116,1.7487499999999998,0.0,6.919236111111111,0.0,0.0,0.9090909090909091,13.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.2874,48.24080000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
