amine_L_1,amine_B1_1,amine_B5_1,amine_L_2,amine_B1_2,amine_B5_2,amine_L_3,amine_B1_3,amine_B5_3,acid_L,acid_B1,acid_B5,catalyst_L_1,catalyst_B1_1,catalyst_B5_1,catalyst_L_2,catalyst_B1_2,catalyst_B5_2,catalyst_L_3,catalyst_B1_3,catalyst_B5_3
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.312650975402676,3.2402219570371327,3.6502118075877568,7.540483572226161,1.763844012745366,3.290552222749189,2.946715309249327,1.6763590556968189,6.664752707690917,2.858585565898151,1.6766714530147506,7.216224975186622
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,8.481745590444474,1.7,5.175381302846921,7.540483572226161,1.763844012745366,3.290552222749189,2.946715309249327,1.6763590556968189,6.664752707690917,2.858585565898151,1.6766714530147506,7.216224975186622
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.460274486746786,1.7,3.3428023666869975,7.540483572226161,1.763844012745366,3.290552222749189,2.946715309249327,1.6763590556968189,6.664752707690917,2.858585565898151,1.6766714530147506,7.216224975186622
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,8.410406788281199,1.7,3.354255016839811,7.540483572226161,1.763844012745366,3.290552222749189,2.946715309249327,1.6763590556968189,6.664752707690917,2.858585565898151,1.6766714530147506,7.216224975186622
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,8.410406788281199,1.7,3.354255016839811,7.540483572226161,1.763844012745366,3.290552222749189,2.946715309249327,1.6763590556968189,6.664752707690917,2.858585565898151,1.6766714530147506,7.216224975186622
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,8.410406788281199,1.7,3.354255016839811,7.540483572226161,1.763844012745366,3.290552222749189,2.946715309249327,1.6763590556968189,6.664752707690917,2.858585565898151,1.6766714530147506,7.216224975186622
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.998610243282987,2.086111012189363,7.59569529065311,5.592335568589502,1.8818806935997965,4.46379779655638,4.29481984407094,1.7,4.9901331545204926,5.721585163490985,1.7498265234031307,4.830539747200209
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.998610243282987,2.086111012189363,7.59569529065311,2.8521556156189263,1.7508775739165452,4.940671269293141,6.412946802131405,1.6487356872884102,7.504438118170445,6.401328161847994,1.6463567617155133,7.507264978566422
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.998610243282987,2.086111012189363,7.59569529065311,5.889882562392427,1.92,3.090290665085583,6.0634210602581815,1.5984508150753607,4.930706800563203,6.100035159876619,1.800726918570035,3.964693621322018
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.998610243282987,2.086111012189363,7.59569529065311,3.942563917939009,1.597371871270127,5.358773547647386,4.588256890118067,2.044435742820579,4.169766048904294,3.7679639270459835,1.52,5.097520778666581
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.998610243282987,2.086111012189363,7.59569529065311,2.9129640754038655,1.52,3.058584825044877,2.8697460016240095,1.52,2.7284378838290544,2.888326174174362,1.52,3.0764568399740098
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.998610243282987,2.086111012189363,7.59569529065311,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.384829989623992,2.160943538108304,3.609338054788174,2.8521556156189263,1.7508775739165452,4.940671269293141,6.412946802131405,1.6487356872884102,7.504438118170445,6.401328161847994,1.6463567617155133,7.507264978566422
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.384829989623992,2.160943538108304,3.609338054788174,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.384829989623992,2.160943538108304,3.609338054788174,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.384829989623992,2.160943538108304,3.609338054788174,2.9129640754038655,1.52,3.058584825044877,2.8697460016240095,1.52,2.7284378838290544,2.888326174174362,1.52,3.0764568399740098
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.384829989623992,2.160943538108304,3.609338054788174,4.460198715906271,1.7538618088846174,12.208261397553027,3.4623031621182037,1.7566728681954535,8.28367536299666,12.680559142573086,3.4476119509754737,4.733970900743613
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.998610243282987,2.086111012189363,7.59569529065311,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.998610243282987,2.086111012189363,7.59569529065311,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658634,6.03386701515956,2.6241845328603812,2.0470446384695054,7.136103169331445,6.998610243282987,2.086111012189363,7.59569529065311,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658634,6.03386701515956,2.6241845328603812,2.0470446384695054,7.136103169331445,6.998610243282987,2.086111012189363,7.59569529065311,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.478636535238863,1.7476624654721475,3.4075031305800225,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.478636535238863,1.7476624654721475,3.4075031305800225,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658634,6.03386701515956,2.6241845328603812,2.0470446384695054,7.136103169331445,6.478636535238863,1.7476624654721475,3.4075031305800225,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658634,6.03386701515956,2.6241845328603812,2.0470446384695054,7.136103169331445,6.478636535238863,1.7476624654721475,3.4075031305800225,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.373669284215529,2.193811243553452,3.6336962383411766,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.373669284215529,2.193811243553452,3.6336962383411766,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.373669284215529,2.193811243553452,3.6336962383411766,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.326078757829785,2.308655310735513,4.577004084105646,2.8870427169115818,1.946780233789001,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.326078757829785,2.308655310735513,4.577004084105646,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.259794176815967,2.756069191384026,5.822310265492437,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.259794176815967,2.756069191384026,5.822310265492437,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.259794176815967,2.756069191384026,5.822310265492437,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.239551540186839,2.8645694809381466,3.305989513028837,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.239551540186839,2.8645694809381466,3.305989513028837,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.239551540186839,2.8645694809381466,3.305989513028837,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.979455423970239,2.027749327745682,6.248585234401068,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.979455423970239,2.027749327745682,6.248585234401068,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,4.979455423970239,2.027749327745682,6.248585234401068,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.312650975402676,3.2402219570371327,3.6502118075877568,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.312650975402676,3.2402219570371327,3.6502118075877568,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.312650975402676,3.2402219570371327,3.6502118075877568,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.312650975402676,3.2402219570371327,3.6502118075877568,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.853329827393594,2.1757670168476024,6.07454521365327,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.853329827393594,2.1757670168476024,6.07454521365327,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.853329827393594,2.1757670168476024,6.07454521365327,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658634,6.03386701515956,2.6241845328603812,2.0470446384695054,7.136103169331445,6.373669284215529,2.193811243553452,3.6336962383411766,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658634,6.03386701515956,2.6241845328603812,2.0470446384695054,7.136103169331445,6.373669284215529,2.193811243553452,3.6336962383411766,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658634,6.03386701515956,2.6241845328603812,2.0470446384695054,7.136103169331445,6.373669284215529,2.193811243553452,3.6336962383411766,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,7.623088790498683,2.1576486097288923,6.941780274130846,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,7.623088790498683,2.1576486097288923,6.941780274130846,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,7.623088790498683,2.1576486097288923,6.941780274130846,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.46773734129264,1.76951781981686,4.448776563446806,2.8870427169115818,1.946771706395055,7.494355744671965,2.886912712915921,1.996865377567957,7.4808887614552235,7.163214039501537,2.304894976865073,5.035383159132328
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.46773734129264,1.76951781981686,4.448776563446806,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,6.46773734129264,1.76951781981686,4.448776563446806,8.024125024441785,1.8567467140533502,4.503858275121562,8.280288016357714,1.8571000088105294,6.199604888697959,8.34590475530834,1.902410372553622,5.749283256471113
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.808382123287625,2.1033172228039216,5.903795545012892,2.8797771681920765,1.7790310809641552,6.398803072607175,2.8794922011694037,1.7821491066297666,6.398718327478571,7.230650839433858,1.932749389791875,3.8300538752956346
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.808382123287625,2.1033172228039216,5.903795545012892,2.8797771681920765,1.7790310809641552,6.398803072607175,2.8794922011694037,1.7821491066297666,6.398718327478571,7.230650839433858,1.932749389791875,3.8300538752956346
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.808382123287625,2.1033172228039216,5.903795545012892,2.880477518596242,1.605308907391016,5.848875132364277,2.8792814815721055,1.6055836813109503,5.836143617408933,6.613815292374832,1.7,3.8416426071755696
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.808382123287625,2.1033172228039216,5.903795545012892,2.880477518596242,1.605308907391016,5.848875132364277,2.8792814815721055,1.6055836813109503,5.836143617408933,6.613815292374832,1.7,3.8416426071755696
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.808382123287625,2.1033172228039216,5.903795545012892,2.8896905544222866,1.8890703392284938,5.7923606019557905,2.86277032347308,2.1125419622286623,5.831772601473551,6.577419813043942,2.0874798496292093,4.4521000668678905
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.808382123287625,2.1033172228039216,5.903795545012892,2.8896799133630067,1.8889560778336394,5.792497018144848,2.862752602604069,2.112539384372734,5.83161083122566,6.577421535979906,2.0873457489975693,4.452112081387957
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.808382123287625,2.1033172228039216,5.903795545012892,2.8944643341850775,1.863082243979655,5.755885892148685,2.9286900847877417,2.082629959580863,5.886876041311453,6.577889172201557,2.0702114206657503,4.719080041535415
6.036073162029357,1.9277654523923515,6.082716291059539,2.1164182244037146,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.215725831032438,5.808382123287625,2.1033172228039216,5.903795545012892,2.8944643341850775,1.863082243979655,5.755885892148685,2.9286900847877417,2.082629959580863,5.886876041311453,6.577889172201557,2.0702114206657503,4.719080041535415
