rmse,r2,eval_loss
28.890332555161578,0.04714422900792303,0.7628314476460218
30.83546073192342,0.2341735573322905,0.9534965679049492
30.08113943637535,0.15108461899148218,0.8990644151344895
30.3390136487805,-0.01477735878001285,0.9211760200560093
27.469136751221725,0.1036082234934439,0.6839134246110916
