,amine_L_1,amine_B1_1,amine_B5_1,amine_L_2,amine_B1_2,amine_B5_2,amine_L_3,amine_B1_3,amine_B5_3,acid_L,acid_B1,acid_B5,catalyst_L_1,catalyst_B1_1,catalyst_B5_1,catalyst_L_2,catalyst_B1_2,catalyst_B5_2,catalyst_L_3,catalyst_B1_3,catalyst_B5_3,amine_single_point,acid_single_point,product_single_point,delta_g_reaction,amine_homo_lumo,amine_dipole,acid_homo_lumo,acid_dipole,product_homo_lumo,product_dipole,acid_amine_gap,boron_partial_charge
12,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.5665989206616776,0.5350816379846222,0.1832504580848679,2.0427227344147063,-0.6028811871333977,-2.275946339157622,-0.7191982224127479,-1.564071912647238,0.5703401583039353,-2.5796753822336416,-0.9742938150504372,1.126324686049328,-0.0845175547372858,-0.48212569399994426,-0.3219167002678573,0.1371486600091884,-0.14696495867332068,-0.03282401193709156,-0.07485719046172447,-1.3329789176912004,0.4868571624780602,-0.675415720966021,0.4734083732811927,-3.7809585816474933
210,-0.5310996256941003,0.4101238893479679,-1.0375443986369357,-0.4892087427603291,-0.12111879157819122,-0.5165477406488822,-0.3628462166500197,0.046716552205942063,-1.138283966616186,-0.257516020956315,0.10030090984530753,0.1297958244484431,-0.49632160333218395,-0.9604333773474535,1.147684412691701,1.7133826823274876,0.46287838110850144,-1.3429348894201685,0.7025602691529438,-0.9181081378585554,1.0821416579694674,0.13015857603951408,0.6871932620903126,0.4662028374870067,0.11958527719133515,2.3284402828141366,-0.31995626880602485,0.20126217795093468,0.28527337629937183,0.6989654217179357,-0.1850114996259524,0.6297112149142883,0.32345092961378336
193,-1.7215404347237049,-0.07704597285866552,-1.2997474321055074,0.9198807063681586,1.267535636004149,-0.8346686226336266,-0.36890294253367184,-0.8031126083670596,-3.3995404792647284,-0.920975736530395,0.015757321323087728,0.25261027177495765,-0.6189306274501544,-0.18728420532144738,-0.37203078359007413,-0.5387946651286092,0.46517961981795,-0.2796733064264237,0.07890196131331886,-0.12355056057973156,-0.5536323429172267,-0.08452006853040943,-0.44553126602808507,-0.30226220837137074,0.10714038551061171,1.4957621329428528,-1.0640880008989306,-0.13126289801684216,1.0019871409805285,0.764252021870444,0.8349512851979781,-0.642195118605395,0.24779361143385192
84,-0.5310996256941003,0.4101238893479679,-1.0375443986369357,-0.4892087427603291,-0.12111879157819122,-0.5165477406488822,-0.3628462166500197,0.046716552205942063,-1.138283966616186,0.43414685126803876,-0.4052473190445593,-1.0263933908787455,-0.6182177686629414,-0.047107115219907715,-0.3857443052876742,-0.7275397261084894,0.6708019090338398,-0.24489367088123545,0.08209641345151533,-0.026471835459351733,-0.8123173272930282,0.13015857603951408,0.4177252768313056,0.32134799450543067,0.11623097129746512,2.3284402828141366,-0.31995626880602485,1.3947800899564393,0.3777771353923224,1.9373614694538566,0.07526311134589077,1.1813380337807187,0.26670794097883477
275,0.3403715667118838,1.1743807539477669,0.246841294131883,0.391440689499759,-1.8796518089670515,1.436372207294709,0.6459788291598005,-1.120916148089726,0.2956741828246579,0.6454050576088499,-1.389884246728299,-0.005060982394092679,0.8759681454301398,0.7561368534914331,0.3262954352648051,-0.5881328201981315,0.36530692085410793,0.10915174467451816,-0.8469298462557834,2.4738564581308875,1.0560065828777736,0.13015857603951408,-0.1758894955372696,0.002218024603507487,0.054607160900324435,0.10521647087083837,-1.1094142800343534,-2.653806719463832,-1.1929896925376937,-1.9152798521018994,-0.5919120767066127,-1.0439513115437953,0.02082165689405763
162,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.920975736530395,0.015757321323087728,0.25261027177495765,-0.4421501657753563,0.4838966720369863,-0.5999099859062438,-0.10136231703810832,1.7065502101190237,-1.760446823173187,-1.4413526028327182,-0.18100151523030844,-0.810631128322677,0.13015857603951408,-1.066414224851557,-0.47641735527709456,0.19071549447409475,-0.14696495867332068,-0.03282401193709156,-0.13126289801684216,1.0019871409805285,0.49256608042861555,-0.15438258494276758,-0.14369840146280655,0.36127958870374904
252,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,0.511120872712355,0.08482847157895329,2.139135205306996,-0.6104346851574991,2.312330532837369,-0.11746285709781638,-0.7570492761942895,0.5813616719130709,0.17283237101480167,-0.6212935638478977,0.8251633852480058,0.6232610542085872,0.13015857603951408,-1.326731670601054,-0.6164140965197115,0.06624238460893873,-0.14696495867332068,-0.03282401193709156,-0.24111972844561527,-1.438770383371013,-0.4860010093012459,0.37324032222282616,0.5723358508251015,-0.33855060446061663
161,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.920975736530395,0.015757321323087728,0.25261027177495765,-0.6308726249768422,-0.8256569943033374,-0.3431214436142824,-0.7536016654314069,-1.302781130642505,-0.3239828915320984,0.08523907365225078,-0.5883301254841711,-1.9625471549891023,0.13015857603951408,-1.066414224851557,-0.47641735527709456,0.19071549447409475,-0.14696495867332068,-0.03282401193709156,-0.13126289801684216,1.0019871409805285,0.49256608042861555,-0.15438258494276758,-0.14369840146280655,0.5125942250636109
264,-0.8292796141593082,0.9329161218749794,1.3889467916236982,0.8468799906127525,0.5145433288607366,0.692347427276801,0.2665610617979929,1.7726094729573065,-0.508166796447925,0.2242338911421436,-1.389884246728299,-1.4593643934136256,-0.6147134352922793,1.72195477283284,1.0138039711879847,-0.7409654569587895,1.2199064802440576,1.3753076660075754,-0.8130008148918734,0.22363105158093374,1.7142565927363291,0.13015857603951408,-0.1758894955372696,0.002218024603507487,0.054607160900324435,-0.02231254102791808,1.586770219475551,-1.7304990065080712,-1.4456160270510066,-1.687508664125884,-1.1027687842919123,-1.644205681140523,0.32345092961378336
36,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,0.3397762404732618,-1.2137799433253507,-1.3702868579703964,-0.6224683929048055,0.42158758766176807,0.9471621859709756,-0.7468729722830288,0.19901567641017548,1.4256707640452044,0.5009923649548489,0.53875215981114,-0.5667574863478118,0.13015857603951408,1.271772652291471,0.780419096570207,0.06820521982750666,-0.14696495867332068,-0.03282401193709156,-0.597550080472464,0.8989065197390673,-0.2948254492134072,-0.2909175192159061,-1.000083600435248,-0.11157864992082236
181,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.920975736530395,0.015757321323087728,0.25261027177495765,0.04551831304106779,-1.8737497242703829,-0.46075996258161234,0.8762231536741139,0.11152823756462439,-0.9661927033718668,-0.5298315989545263,-0.9181081378585554,-0.604666582961353,0.34365329997437194,0.7145558444401092,0.6396250701173009,0.18600559840001307,-0.14696495867332068,-0.03282401193709156,-0.13126289801684216,1.0019871409805285,0.49256608042861555,-0.15438258494276758,-0.14369840146280655,0.5504228841535765
247,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,0.511120872712355,0.08482847157895329,2.139135205306996,-0.6147134352922793,1.72195477283284,1.0138039711879847,-0.7409654569587895,1.2199064802440576,1.3753076660075754,-0.8130008148918734,0.22363105158093374,1.7142565927363291,0.13015857603951408,-0.48212569399994426,-0.16235771631712562,0.13880152366470913,-0.14696495867332068,-0.03282401193709156,-0.24111972844561527,-1.438770383371013,-0.4860010093012459,0.37324032222282616,0.5723358508251015,0.1721362932539205
212,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,2.651183226791657,0.17264195556607256,-1.3436329953408492,-0.49632160333218395,-0.9604333773474535,1.147684412691701,1.7133826823274876,0.46287838110850144,-1.3429348894201685,0.7025602691529438,-0.9181081378585554,1.0821416579694674,-0.0845175547372858,0.102889591389252,-0.00747287698045907,0.07231582307872701,-0.14696495867332068,-0.03282401193709156,2.111669773121217,-1.235632189320746,0.636899236819586,-0.2853240417667928,1.4494327843678543,0.32345092961378336
245,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,0.511120872712355,0.08482847157895329,2.139135205306996,-0.6224683929048055,0.42158758766176807,0.9471621859709756,-0.7468729722830288,0.19901567641017548,1.4256707640452044,0.5009923649548489,0.53875215981114,-0.5667574863478118,0.13015857603951408,0.12090554080135203,0.16178212271083708,0.09687862176653697,-0.14696495867332068,-0.03282401193709156,-0.24111972844561527,-1.438770383371013,-0.4860010093012459,0.37324032222282616,0.5723358508251015,-0.11157864992082236
119,0.40234677488802073,-1.9992005787795568,-2.2228679526636457,-0.42257048329265345,-1.8796518089670515,0.3877888627849887,-0.12717895841859406,-1.120916148089726,-1.0223263919498367,0.27459852863312356,0.011125161956162982,1.2706252795780728,0.8759863070471477,0.7560968288691545,0.3262768286170456,-0.5881310714067132,0.3652720129935226,0.10917805071353974,-0.6171340124173584,2.474986428965123,1.436975099706159,0.31851147274081965,0.4177641908171501,0.46134037358316066,0.07252907048583528,-1.611343206581456,0.34275828628759486,0.19212982529915387,-1.5635834485086941,-0.31107390799575907,-0.7377694733949404,-0.274915601846144,0.5693372136985595
9,-2.256236637644767,0.1686502195405376,-1.1246449260657827,2.77894644902041,1.5391155424675453,0.5457039998473991,0.8533664796879269,2.8047315742472083,0.16641501140570653,0.803146964221953,0.03672703248783155,1.1464994342298052,2.0427227344147063,-0.6028811871333977,-2.275946339157622,-0.7191982224127479,-1.564071912647238,0.5703401583039353,-2.5796753822336416,-0.9742938150504372,1.126324686049328,0.3447705732733007,-0.1758894955372696,0.1617681568653994,0.1335933897595492,-0.7362832347107388,-0.8078973092440906,0.16634435898824435,0.37068782030213976,0.10948304769517495,0.08832879149420142,0.3394896423017248,-3.7809585816474933
232,2.680018321744391,0.5404411979071544,-1.6434879760062788,-0.48857744656921803,-1.8796518089670515,2.1389678823724565,-0.23968747785714167,-1.120916148089726,2.0460027223505044,-1.1864580834771556,0.2709944040935333,0.27121904403153807,-0.49632160333218395,-0.9604333773474535,1.147684412691701,1.7133826823274876,0.46287838110850144,-1.3429348894201685,0.7025602691529438,-0.9181081378585554,1.0821416579694674,0.13015857603951408,0.6871927570395807,0.4662028374870067,0.12012617643543891,-1.228947943835408,1.4518546660972582,0.23094232406922166,-1.6938258172546463,-0.31326964566904975,-2.155168045213881,0.06251843404159878,0.32345092961378336
71,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.257516020956315,0.10030090984530753,0.1297958244484431,-0.6266296311335492,-0.5178274871691444,0.10718830549704811,-0.7503069503890868,-0.9821266806258165,0.2915296015033842,0.5492544567472202,-0.35754248883967443,-1.502506932873149,0.13015857603951408,0.4177252768313056,0.32134799450543067,0.11623097129746512,-0.14696495867332068,-0.03282401193709156,0.20126217795093468,0.28527337629937183,0.49256608042861555,-0.15438258494276758,0.5234510114666033,0.15322196370893762
20,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,2.0612590124299923,-1.389884246728299,-1.4022849415407888,2.0427227344147063,-0.6028811871333977,-2.275946339157622,-0.7191982224127479,-1.564071912647238,0.5703401583039353,-2.5796753822336416,-0.9742938150504372,1.126324686049328,-0.5138443695447387,-0.17594684678585878,-0.4764366371134384,0.11779835416732852,-0.14696495867332068,-0.03282401193709156,-1.3638619073998193,0.07040849563376572,-1.7040498879313408,2.515428323096841,-2.138585780231869,-3.7809585816474933
116,0.06378595153620252,1.314841608141657,0.18005979575359826,0.13425152198376444,-1.8796518089670515,1.3785685740777331,1.7324768719547838,-1.120916148089726,0.3428806704115665,0.33708392148293875,-0.9498863521060151,-1.3868768061556478,0.8760229479995735,0.7561721163786881,0.3263197562719281,-0.5881374040509048,0.36533041905915864,0.10917630091577134,-0.6171129622330211,2.474907500342267,1.4369781462607671,0.7478324166508816,-1.326731670601054,-0.15733850426910978,0.044654639738397395,-0.347559464607305,-0.9791164172918408,-0.5697501246060123,0.8957692503328853,-0.578368374091006,-0.33617771842247157,-0.916078863327091,0.5693372136985595
24,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,0.803146964221953,0.03672703248783155,1.1464994342298052,-0.017933850156059167,-1.5351922408181633,-0.6902152864648594,0.04045529495186846,0.46069763043274975,-2.0444670669539353,-1.9288660024327093,-1.3516294326453009,-0.5185173549021567,-0.0845292847299573,-0.17594684678585878,-0.15733416949539847,0.1452736920117733,-0.14696495867332068,-0.03282401193709156,0.16634435898824435,0.37068782030213976,0.29333948220537837,-0.14067643027738247,0.6834845382086364,1.9689976000272909
173,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.920975736530395,0.015757321323087728,0.25261027177495765,-0.4959343895870711,-0.9604333773474535,0.6658626899546188,0.5344034721044882,-1.4340243826915127,-0.059411325022940234,0.20403282894719654,1.1103750292147216,-0.9821320332720619,0.13015857603951408,-1.066414224851557,-0.47641735527709456,0.19071549447409475,-0.14696495867332068,-0.03282401193709156,-0.13126289801684216,1.0019871409805285,0.49256608042861555,-0.15438258494276758,-0.14369840146280655,0.38019391824873194
176,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.920975736530395,0.015757321323087728,0.25261027177495765,-0.6322278550058912,-0.1654612862023061,-0.396695384127708,-0.7460130524698807,0.43235258967497836,-0.3749126413666179,0.0783941070157555,-0.00040824130409211753,-1.4220708774240207,-0.2806702630590841,-0.17592639291828685,-0.30308762428825475,0.1800240319759941,-0.14696495867332068,-0.03282401193709156,-0.13126289801684216,1.0019871409805285,0.49256608042861555,-0.15438258494276758,-0.14369840146280655,0.32345092961378336
177,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.920975736530395,0.015757321323087728,0.25261027177495765,-0.24323545047001865,0.7071432348324842,0.37181161157610626,-0.7015233273005648,-0.8686745738352356,0.4974045820563478,0.20948380576713235,-0.333828352923453,-0.4106467317263098,0.13015857603951408,-0.1758894955372696,0.002218024603507487,0.054607160900324435,-0.14696495867332068,-0.03282401193709156,-0.13126289801684216,1.0019871409805285,0.49256608042861555,-0.15438258494276758,-0.14369840146280655,0.493679895518628
80,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.257516020956315,0.10030090984530753,0.1297958244484431,-0.6182177686629414,-0.047107115219907715,-0.3857443052876742,-0.7275397261084894,0.6708019090338398,-0.24489367088123545,0.08209641345151533,-0.026471835459351733,-0.8123173272930282,0.13015857603951408,0.4177252768313056,0.32134799450543067,0.11623097129746512,-0.14696495867332068,-0.03282401193709156,0.20126217795093468,0.28527337629937183,0.49256608042861555,-0.15438258494276758,0.5234510114666033,0.26670794097883477
196,-1.7215404347237049,-0.07704597285866552,-1.2997474321055074,0.9198807063681586,1.267535636004149,-0.8346686226336266,-0.36890294253367184,-0.8031126083670596,-3.3995404792647284,-0.920975736530395,0.015757321323087728,0.25261027177495765,-0.3233987198377715,0.7934212716433042,1.5872364424353937,-0.7457079404772735,-0.6479885350792061,4.346174621150813,2.825001835419271,0.23567712559037945,0.12739552195622508,-0.08446048555443408,0.7145558444401092,0.3213834132550795,0.09466500875002394,1.4957621329428528,-1.0640880008989306,-0.13126289801684216,1.0019871409805285,0.764252021870444,0.8349512851979781,-0.642195118605395,0.5504228841535765
95,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.31423539456220223,1.6572005264110197,2.4616034323994986,-0.6189306274501544,-0.18728420532144738,-0.37203078359007413,-0.5387946651286092,0.46517961981795,-0.2796733064264237,0.07890196131331886,-0.12355056057973156,-0.5536323429172267,0.13015857603951408,0.4177252768313056,0.32134799450543067,0.11623097129746512,-0.14696495867332068,-0.03282401193709156,-0.1375749652908666,0.23911287353171728,0.15910671911154345,-0.07173290670612396,0.62405086509383,0.24779361143385192
97,-0.4876145471531526,-1.9992005787795568,-0.4424076061820429,1.2684806448077648,0.4728391116110056,0.34267477033798194,1.6113872250303702,-1.120916148089726,-1.1262102859988559,0.803146964221953,0.03672703248783155,1.1464994342298052,-0.6266296311335492,-0.5178274871691444,0.10718830549704811,-0.7503069503890868,-0.9821266806258165,0.2915296015033842,0.5492544567472202,-0.35754248883967443,-1.502506932873149,0.13015857603951408,0.4177252768313056,0.32134799450543067,0.11623097129746512,0.7777642073053369,-0.6731184638122519,0.16634435898824435,0.37068782030213976,0.7500529182498318,0.6980036006805016,-0.10806392645674245,0.15322196370893762
290,2.1933227038773,-1.9992005787795568,-1.5801337659679002,-0.44543113573735105,-1.8796518089670515,2.2147268228022856,0.34519777792765605,-1.120916148089726,1.301865712497691,2.0491980423818306,-0.8655394002963551,-0.3909255947172436,-0.49632160333218395,-0.9604333773474535,1.147684412691701,1.7133826823274876,0.46287838110850144,-1.3429348894201685,0.7025602691529438,-0.9181081378585554,1.0821416579694674,-2.9063087864332218,-2.7573092311316167,-3.6421837300517548,0.2591372851225715,-0.4708694716011415,-0.5783342876041291,-0.05216060813597719,1.1591171268945086,-0.2977530994444623,-0.18119711805760064,-0.5471269704845245,0.3991082477937148
4,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,0.803146964221953,0.03672703248783155,1.1464994342298052,2.0427227344147063,-0.6028811871333977,-2.275946339157622,-0.7191982224127479,-1.564071912647238,0.5703401583039353,-2.5796753822336416,-0.9742938150504372,1.126324686049328,0.11038545542603423,-0.1758894955372696,-0.012438115955106665,0.13478317757677283,-0.14696495867332068,-0.03282401193709156,0.16634435898824435,0.37068782030213976,0.29333948220537837,-0.14067643027738247,0.6834845382086364,-3.7809585816474933
184,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.920975736530395,0.015757321323087728,0.25261027177495765,-0.49795903898208344,-0.9604333773474535,0.8261236166831076,1.93456989476184,0.13560578582887423,1.694715221127257,1.86841368905787,-0.319154564863017,-0.7523316612342948,-0.2806702630590841,-0.17592639291828685,-0.30308762428825475,0.1800240319759941,-0.14696495867332068,-0.03282401193709156,-0.13126289801684216,1.0019871409805285,0.49256608042861555,-0.15438258494276758,-0.14369840146280655,0.3045366000688005
27,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,0.25618123122283626,0.3132198600890221,-1.2489993546468912,-0.6424494769486462,-0.6754984679583405,-1.0107795113891693,0.8848640665085981,-1.7160265378305972,1.450351067594036,-0.0442619501895439,-1.047305282956581,1.3522716747531043,-0.5138443695447387,0.7145558444401092,0.0022314460881136915,0.07044807510174653,-0.14696495867332068,-0.03282401193709156,2.01927185217379,-1.203353342202289,0.5329676536171628,-0.398232582743423,1.5929998389049198,1.817682963667428
136,0.11221975321836665,0.2667306925035606,0.3383729052736015,-0.4896384706935666,0.2116933323715472,-0.5384114672531535,-0.3632771122832927,0.11932783851009002,0.23929282700356536,-0.920975736530395,0.015757321323087728,0.25261027177495765,0.15915525501234595,-0.9604333773474535,0.14871377956424844,0.9009739547960505,0.33509765468159525,-1.7640759187693187,-0.9080998995341143,-0.7976855559733481,0.036410303492421255,0.13015857603951408,-1.5305877229083367,-0.7260005270219833,0.060021402395123755,-0.14696495867332068,-0.03282401193709156,-0.13126289801684216,1.0019871409805285,0.49256608042861555,-0.15438258494276758,-0.14369840146280655,0.001907327349074775
