amine_L_1,amine_B1_1,amine_B5_1,amine_L_2,amine_B1_2,amine_B5_2,amine_L_3,amine_B1_3,amine_B5_3,acid_L,acid_B1,acid_B5,catalyst_L_1,catalyst_B1_1,catalyst_B5_1,catalyst_L_2,catalyst_B1_2,catalyst_B5_2,catalyst_L_3,catalyst_B1_3,catalyst_B5_3,amine_single_point,acid_single_point,product_single_point,delta_g_reaction,amine_homo_lumo,amine_dipole,acid_homo_lumo,acid_dipole,product_homo_lumo,product_dipole,acid_amine_gap,boron_partial_charge
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.998610243282987,2.086111012189363,7.5956952906531106,2.8521556156189263,1.7508775739165452,4.940671269293142,6.412946802131405,1.6487356872884102,7.504438118170445,6.401328161847994,1.6463567617155133,7.507264978566423,-326.648306970027,-574.232603882341,-824.5195649653099,76.36134588705806,6.5896,1.5264,6.7582,4.10417,6.402,3.4199900000000003,6.4158,0.539
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.998610243282987,2.086111012189363,7.5956952906531106,5.889882562392428,1.92,3.0902906650855826,6.0634210602581815,1.598450815075361,4.930706800563203,6.10003515987662,1.8007269185700348,3.964693621322018,-287.572806154741,-538.361774609721,-749.5657261471339,76.368854617328,6.5896,1.5264,6.7582,4.10417,6.402,3.4199900000000003,6.4158,0.565
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.998610243282987,2.086111012189363,7.5956952906531106,3.942563917939009,1.597371871270127,5.358773547647387,4.588256890118067,2.0444357428205793,4.169766048904294,3.767963927045984,1.52,5.097520778666581,-365.932270265052,-538.361774609721,-827.92159042728,76.37245444749307,6.5896,1.5264,6.7582,4.10417,6.402,3.4199900000000003,6.4158,0.547
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.998610243282987,2.086111012189363,7.5956952906531106,2.912964075403865,1.52,3.058584825044877,2.869746001624009,1.52,2.7284378838290544,2.8883261741743618,1.52,3.0764568399740098,-326.648306970027,-420.51204344145896,-670.796894732494,76.36345567899195,6.5896,1.5264,6.7582,4.10417,6.402,3.4199900000000003,6.4158,0.559
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.998610243282987,2.086111012189363,7.5956952906531106,2.8870427169115818,1.9467717063950551,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-444.489101440402,-420.51204344145896,-788.637936613356,76.36320826850498,6.5896,1.5264,6.7582,4.10417,6.402,3.4199900000000003,6.4158,0.437
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.384829989623992,2.1609435381083038,3.609338054788174,2.8521556156189263,1.7508775739165452,4.940671269293142,6.412946802131405,1.6487356872884102,7.504438118170445,6.401328161847994,1.6463567617155133,7.507264978566423,-444.489101440402,-420.51204344145896,-788.637936613356,76.36320826850498,6.5896,1.5264,8.1379,2.03707,6.5657,3.23903,7.1228,0.539
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.384829989623992,2.1609435381083038,3.609338054788174,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-444.489101440402,-420.51204344145896,-788.637936613356,76.36320826850498,6.5896,1.5264,8.1379,2.03707,6.5657,3.23903,7.1228,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.384829989623992,2.1609435381083038,3.609338054788174,2.8870427169115818,1.9467717063950551,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-287.572806154741,-420.51204344145896,-631.717221721242,76.36762787495798,6.5896,1.5264,8.1379,2.03707,6.5657,3.23903,7.1228,0.437
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.384829989623992,2.1609435381083038,3.609338054788174,2.912964075403865,1.52,3.058584825044877,2.869746001624009,1.52,2.7284378838290544,2.8883261741743618,1.52,3.0764568399740098,-287.572806154741,-420.51204344145896,-631.717221721242,76.36762787495798,6.5896,1.5264,8.1379,2.03707,6.5657,3.23903,7.1228,0.559
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.384829989623992,2.1609435381083038,3.609338054788174,4.460198715906271,1.7538618088846174,12.208261397553027,3.462303162118204,1.7566728681954535,8.28367536299666,12.680559142573085,3.4476119509754737,4.733970900743613,-287.572806154741,-420.51204344145896,-631.717221721242,76.36762787495798,6.5896,1.5264,8.1379,2.03707,6.5657,3.23903,7.1228,0.554
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.998610243282987,2.086111012189363,7.5956952906531106,2.8870427169115818,1.9467717063950551,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-365.932270265052,-420.51204344145896,-710.080188212012,76.36412549449905,6.5896,1.5264,6.7582,4.10417,6.402,3.4199900000000003,6.4158,0.437
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.998610243282987,2.086111012189363,7.5956952906531106,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-574.232603882341,-824.5195649653099,76.36134588705806,6.5896,1.5264,6.7582,4.10417,6.402,3.4199900000000003,6.4158,0.414
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658636,6.033867015159559,2.624184532860381,2.0470446384695054,7.136103169331446,6.998610243282987,2.086111012189363,7.5956952906531106,2.8870427169115818,1.9467717063950551,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-365.932270265052,-420.51204344145896,-710.080188212012,76.36412549449905,6.282299999999998,1.01614,6.7582,4.10417,6.2764,3.58089,6.1484,0.437
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658636,6.033867015159559,2.624184532860381,2.0470446384695054,7.136103169331446,6.998610243282987,2.086111012189363,7.5956952906531106,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-365.932270265052,-420.51204344145896,-710.080188212012,76.36412549449905,6.282299999999998,1.01614,6.7582,4.10417,6.2764,3.58089,6.1484,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.478636535238862,1.7476624654721475,3.4075031305800225,2.8870427169115818,1.9467717063950551,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-326.648306970027,-346.769592514877,-597.054968365351,76.36293111955297,6.5896,1.5264,6.1894,4.79785,6.0002,3.31443,5.1071,0.437
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.478636535238862,1.7476624654721475,3.4075031305800225,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-346.769592514877,-597.054968365351,76.36293111955297,6.5896,1.5264,6.1894,4.79785,6.0002,3.31443,5.1071,0.414
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658636,6.033867015159559,2.624184532860381,2.0470446384695054,7.136103169331446,6.478636535238862,1.7476624654721475,3.4075031305800225,2.8870427169115818,1.9467717063950551,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-326.648306970027,-346.769592514877,-597.054968365351,76.36293111955297,6.282299999999998,1.01614,6.1894,4.79785,5.925,3.51694,4.8397,0.437
3.1396602598182666,1.9179066611843425,4.470805817604413,6.111533817868563,1.9719525303658636,6.033867015159559,2.624184532860381,2.0470446384695054,7.136103169331446,6.478636535238862,1.7476624654721475,3.4075031305800225,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.282299999999998,1.01614,6.1894,4.79785,5.925,3.51694,4.8397,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.373669284215528,2.193811243553452,3.6336962383411766,2.8870427169115818,1.9467717063950551,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,8.1257,2.06128,6.5657,3.23903,7.1083,0.437
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.373669284215528,2.193811243553452,3.6336962383411766,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,8.1257,2.06128,6.5657,3.23903,7.1083,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,6.373669284215528,2.193811243553452,3.6336962383411766,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,8.1257,2.06128,6.5657,3.23903,7.1083,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.3260787578297855,2.308655310735513,4.5770040841056465,2.8870427169115818,1.946780233789001,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,8.0889,1.81682,6.7101,3.12872,6.973,0.437
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.3260787578297855,2.308655310735513,4.5770040841056465,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-534.974580039992,-785.2583317863271,76.36455522369205,6.5896,1.5264,8.0889,1.81682,6.7101,3.12872,6.973,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.259794176815967,2.7560691913840256,5.822310265492438,2.8870427169115818,1.9467717063950551,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,8.1842,1.51511,6.6936,3.32231,6.9576,0.437
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.259794176815967,2.7560691913840256,5.822310265492438,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,8.1842,1.51511,6.6936,3.32231,6.9576,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.259794176815967,2.7560691913840256,5.822310265492438,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,8.1842,1.51511,6.6936,3.32231,6.9576,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.239551540186839,2.8645694809381466,3.305989513028837,2.8870427169115818,1.9467717063950551,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,8.065199999999999,4.32435,6.6738,3.17823,7.0201,0.437
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.239551540186839,2.8645694809381466,3.305989513028837,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,8.065199999999999,4.32435,6.6738,3.17823,7.0201,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.239551540186839,2.8645694809381466,3.305989513028837,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,8.065199999999999,4.32435,6.6738,3.17823,7.0201,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.979455423970238,2.027749327745682,6.248585234401068,2.8870427169115818,1.9467717063950551,7.494355744671965,2.886912712915921,1.9968653775679568,7.480888761455223,7.163214039501537,2.3048949768650733,5.035383159132328,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,6.602099999999999,4.42152,6.4149,3.26362,5.9083,0.437
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.979455423970238,2.027749327745682,6.248585234401068,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,6.602099999999999,4.42152,6.4149,3.26362,5.9083,0.414
6.036073162029357,1.9277654523923515,6.08271629105954,2.116418224403714,1.6333950808595794,4.61056984780728,2.118708877403157,1.3992032145982225,7.2157258310324375,4.979455423970238,2.027749327745682,6.248585234401068,8.024125024441785,1.8567467140533505,4.503858275121561,8.280288016357714,1.8571000088105292,6.19960488869796,8.34590475530834,1.9024103725536219,5.749283256471112,-326.648306970027,-459.794802426792,-710.074243749594,76.368865647225,6.5896,1.5264,6.602099999999999,4.42152,6.4149,3.26362,5.9083,0.414
